sent_id	word_id	word	word_is_unique	scene_name	objectname	word_class
3009	5	back	0	hut		
3009	6	in	0	hut		
3009	7	ruddy	0	hut		
3009	8	patches	0	hut		
3009	9	by	0	hut		
3009	10	the	0	hut		
3009	11	distant	0	hut		
3009	12	pools	1	hut		
3009	13	which	0	hut		
3009	14	lay	0	hut		
3009	15	amid	0	hut		
3009	16	the	0	hut		
3009	17	great	0	hut		
3009	18	Grimpen	0	hut		
3009	19	Mire	0	hut		
3009	20	.	0	hut		
3010	1	There	0	hut		
3010	2	were	0	hut		
3010	3	the	0	hut		
3010	4	two	0	hut		
3010	5	towers	0	hut		
3010	6	of	0	hut		
3010	7	Baskerville	0	hut		
3010	8	Hall	0	hut		
3010	9	,	0	hut		
3010	10	and	0	hut		
3010	11	there	0	hut		
3010	12	a	0	hut		
3010	13	distant	0	hut		
3010	14	blur	1	hut		
3010	15	of	0	hut		
3010	16	smoke	0	hut		
3010	17	which	0	hut		
3010	18	marked	0	hut		
3010	19	the	0	hut		
3010	20	village	0	hut		
3010	21	of	0	hut		
3010	22	Grimpen	0	hut		
3010	23	.	0	hut		
3011	1	Between	0	hut		
3011	2	the	0	hut		
3011	3	two	0	hut		
3011	4	,	0	hut		
3011	5	behind	0	hut		
3011	6	the	0	hut		
3011	7	hill	0	hut		
3011	8	,	0	hut		
3011	9	was	0	hut		
3011	10	the	0	hut		
3011	11	house	0	hut		
3011	12	of	0	hut		
3011	13	the	0	hut		
3011	14	Stapletons	0	hut		
3011	15	.	0	hut		
3012	1	All	0	hut		
3012	2	was	0	hut		
3012	3	sweet	0	hut		
3012	4	and	0	hut		
3012	5	mellow	1	hut		
3012	6	and	0	hut		
3012	7	peaceful	0	hut		
3012	8	in	0	hut		
3012	9	the	0	hut		
3012	10	golden	0	hut		
3012	11	evening	0	hut		
3012	12	light	0	hut		
3012	13	,	0	hut		
3012	14	and	0	hut		
3012	15	yet	0	hut		
3012	16	as	0	hut		
3012	17	I	0	hut		
3012	18	looked	0	hut		
3012	19	at	0	hut		
3012	20	them	0	hut		
3012	21	my	0	hut		
3012	22	soul	0	hut	soul	Abstract
3012	23	shared	0	hut		
3012	24	none	0	hut		
3012	25	of	0	hut		
3012	26	the	0	hut		
3012	27	peace	0	hut		
3012	28	of	0	hut		
3012	29	nature	0	hut		
3012	30	but	0	hut		
3012	31	quivered	1	hut		NoMotion
3012	32	at	0	hut		
3012	33	the	0	hut		
3012	34	vagueness	1	hut		
3012	35	and	0	hut		
3012	36	the	0	hut		
3012	37	terror	0	hut		
3012	38	of	0	hut		
3012	39	that	0	hut		
3012	40	interview	0	hut	interview	Abstract
3012	41	which	0	hut		
3012	42	every	0	hut		
3012	43	instant	0	hut	instant	TimePosition
3012	44	was	0	hut		
3012	45	bringing	0	hut		NoMotion
3012	46	nearer	0	hut		
3012	47	.	0	hut		
3013	1	With	0	hut		
3013	2	tingling	1	hut		
3013	3	nerves	0	hut		
3013	4	,	0	hut		
3013	5	but	0	hut		
3013	6	a	0	hut		
3013	7	fixed	0	hut		
3013	8	purpose	0	hut		
3013	9	,	0	hut		
3013	10	I	0	hut	Dr. Watson	Physical
3013	11	sat	0	hut		NoMotion
3013	12	in	0	hut		
3013	13	the	0	hut		
3013	14	dark	0	hut		
3013	15	recess	0	hut	recess	Abstract
3013	16	of	0	hut		
3013	17	the	0	hut		
3013	18	hut	0	hut		
3013	19	and	0	hut		
3013	20	waited	0	hut		
3013	21	with	0	hut		
3013	22	sombre	0	hut		
3013	23	patience	0	hut		
3013	24	for	0	hut		
3013	25	the	0	hut		
3013	26	coming	0	hut		
3013	27	of	0	hut		
3013	28	its	0	hut		
3013	29	tenant	0	hut		
3013	30	.	0	hut		
3014	1	And	0	hut		
3014	2	then	0	hut		
3014	3	at	0	hut		
3014	4	last	0	hut		
3014	5	I	0	hut		
3014	6	heard	0	hut		
3014	7	him	0	hut		
3014	8	.	0	hut		
3015	1	Far	0	hut		
3015	2	away	0	hut		
3015	3	came	0	hut		NoMotion
3015	4	the	0	hut		
3015	5	sharp	0	hut		
3015	6	clink	1	hut	clink	Abstract
3015	7	of	0	hut		
3015	8	a	0	hut		
3015	9	boot	0	hut	boot	Physical
3015	10	striking	1	hut		NoMotion
3015	11	upon	0	hut		
3015	12	a	0	hut		
3015	13	stone	0	hut	stone	Physical
3015	14	.	0	hut		
3016	1	Then	0	hut		
3016	2	another	0	hut		
3016	3	and	0	hut		
3016	4	yet	0	hut		
3016	5	another	0	hut		
3016	6	,	0	hut		
3016	7	coming	0	hut		NoMotion
3016	8	nearer	0	hut		
3016	9	and	0	hut		
3016	10	nearer	0	hut		
3016	11	.	0	hut		
3017	1	I	0	hut	Dr. Watson	Physical
3017	2	shrank	1	hut		
3017	3	back	0	hut		
3017	4	into	0	hut		
3017	5	the	0	hut		
3017	6	darkest	1	hut		
3017	7	corner	0	hut		
3017	8	,	0	hut		
3017	9	and	0	hut		
3017	10	cocked	1	hut		InMotion
3017	11	the	0	hut		
3017	12	pistol	0	hut	pistol	Physical
3017	13	in	0	hut		
3017	14	my	0	hut		
3017	15	pocket	0	hut		
3017	16	,	0	hut		
3017	17	determined	0	hut		
3017	18	not	0	hut		
3017	19	to	0	hut		
3017	20	discover	0	hut		
3017	21	myself	0	hut		
3017	22	until	0	hut		
3017	23	I	0	hut	Dr. Watson	Physical
3017	24	had	0	hut		
3017	25	an	0	hut		
3017	26	opportunity	0	hut		
3017	27	of	0	hut		
3017	28	seeing	0	hut		
3017	29	something	0	hut		
3017	30	of	0	hut		
3017	31	the	0	hut		
3017	32	stranger	0	hut		
3017	33	.	0	hut		
3018	1	There	0	hut		
3018	2	was	0	hut		
3018	3	a	0	hut		
3018	4	long	0	hut		
3018	5	pause	0	hut		
3018	6	which	0	hut		
3018	7	showed	0	hut		
3018	8	that	0	hut		
3018	9	he	0	hut	Holmes	Physical
3018	10	had	0	hut		
3018	11	stopped	0	hut		Motion
3018	12	.	0	hut		
3019	1	Then	0	hut		
3019	2	once	0	hut		
3019	3	more	0	hut		
3019	4	the	0	hut		
3019	5	footsteps	0	hut	footsteps	Abstract
3019	6	approached	0	hut		NoMotion
3019	7	and	0	hut		
3019	8	a	0	hut		
3019	9	shadow	0	hut	shadow	Abstract
3019	10	fell	0	hut		NoMotion
3019	11	across	0	hut		
3019	12	the	0	hut		
3019	13	opening	0	hut		
3019	14	of	0	hut		
3019	15	the	0	hut		
3019	16	hut	0	hut		
3019	17	.	0	hut		
3020	1	``	0	hut		
3020	2	It	0	hut		
3020	3	is	0	hut		
3020	4	a	0	hut		
3020	5	lovely	1	hut		
3020	6	evening	0	hut		
3020	7	,	0	hut		
3020	8	my	0	hut		
3020	9	dear	0	hut		
3020	10	Watson	0	hut		
3020	11	,	0	hut		
3020	12	''	0	hut		
3021	1	said	0	hut		
3021	2	a	0	hut		
3021	3	well-known	1	hut		
3021	4	voice	0	hut		
3021	5	.	0	hut		
3022	1	``	0	hut		
3022	2	I	0	hut		
3022	3	really	0	hut		
3022	4	think	0	hut		
3022	5	that	0	hut		
3022	6	you	0	hut		
3022	7	will	0	hut		
3022	8	be	0	hut		
3022	9	more	0	hut		
3022	10	comfortable	0	hut		
3022	11	outside	0	hut		
3022	12	than	0	hut		
3022	13	in	0	hut		
3022	14	.	0	hut		
3022	15	''	0	hut		
3023	1	Death	0	hut		
3023	2	on	0	hut		
3023	3	the	0	hut		
3023	4	Moor	0	hut		
3024	1	For	0	hut		
3024	2	a	0	hut		
3024	3	moment	0	hut		
3024	4	or	0	hut		
3024	5	two	0	hut		
3024	6	I	0	hut		
3024	7	sat	0	hut		
3024	8	breathless	1	hut		
3024	9	,	0	hut		
3024	10	hardly	0	hut		
3024	11	able	0	hut		
3024	12	to	0	hut		
3024	13	believe	0	hut		
3024	14	my	0	hut		
3024	15	ears	0	hut		
3024	16	.	0	hut		
3025	1	Then	0	hut		
3025	2	my	0	hut		
3025	3	senses	0	hut		
3025	4	and	0	hut		
3025	5	my	0	hut		
3025	6	voice	0	hut		
3025	7	came	0	hut		
3025	8	back	0	hut		
3025	9	to	0	hut		
3025	10	me	0	hut		
3025	11	,	0	hut		
3025	12	while	0	hut		
3025	13	a	0	hut		
3025	14	crushing	1	hut		
3025	15	weight	0	hut	weight	Abstract
3025	16	of	0	hut		
3025	17	responsibility	0	hut		
3025	18	seemed	0	hut		
3025	19	in	0	hut		
3025	20	an	0	hut		
3025	21	instant	0	hut		
3025	22	to	0	hut		
3025	23	be	0	hut		
3025	24	lifted	0	hut		NoMotion
3025	25	from	0	hut		
3025	26	my	0	hut		
3025	27	soul	0	hut		
3025	28	.	0	hut		
3026	1	That	0	hut		
3026	2	cold	0	hut		
3026	3	,	0	hut		
3026	4	incisive	1	hut		
3026	5	,	0	hut		
3026	6	ironical	1	hut		
3026	7	voice	0	hut		
3026	8	could	0	hut		
3026	9	belong	1	hut		
3026	10	to	0	hut		
3026	11	but	0	hut		
3026	12	one	0	hut		
3026	13	man	0	hut		
3026	14	in	0	hut		
3026	15	all	0	hut		
3026	16	the	0	hut		
3026	17	world	0	hut		
3026	18	.	0	hut		
3027	1	``	0	hut		
3027	2	Holmes	0	hut		
3027	3	!	0	hut		
3027	4	''	0	hut		
3028	1	I	0	hut		
3028	2	cried	0	hut		
3028	3	--	0	hut		
3029	1	``	0	hut		
3029	2	Holmes	0	hut		
3029	3	!	0	hut		
3029	4	''	0	hut		
3030	1	``	0	hut		
3030	2	Come	0	hut		
3030	3	out	0	hut		
3030	4	,	0	hut		
3030	5	''	0	hut		
3031	1	said	0	hut		
3031	2	he	0	hut		
3031	3	,	0	hut		
3032	1	``	0	hut		
3032	2	and	0	hut		
3032	3	please	0	hut		
3032	4	be	0	hut		
3032	5	careful	0	hut		
3032	6	with	0	hut		
3032	7	the	0	hut		
3032	8	revolver	0	hut		
3032	9	.	0	hut		
3032	10	''	0	hut		
3033	1	I	0	hut	Watson	Physical
3033	2	stooped	0	hut		Motion
3033	3	under	0	hut		
3033	4	the	0	hut		
3033	5	rude	0	hut		
3033	6	lintel	1	hut		
3033	7	,	0	hut		
3033	8	and	0	hut		
3033	9	there	0	hut		
3033	10	he	0	hut	Sherlock Holmes	Physical
3033	11	sat	0	hut		NoMotion
3033	12	upon	0	hut		
3033	13	a	0	hut		
3033	14	stone	0	hut	stone	Physical
3033	15	outside	0	hut		
3033	16	,	0	hut		
3033	17	his	0	hut		
3033	18	gray	0	hut		
3033	19	eyes	0	hut	eyes	Physical
3033	20	dancing	0	hut		InMotion
3033	21	with	0	hut		
3033	22	amusement	0	hut		
3033	23	as	0	hut		
3033	24	they	0	hut	eyes	Physical
3033	25	fell	0	hut		InMotion
3033	26	upon	0	hut		
3033	27	my	0	hut		
3033	28	astonished	0	hut		
3033	29	features	0	hut		
3033	30	.	0	hut		
3034	1	He	0	hut		
3034	2	was	0	hut		
3034	3	thin	0	hut		
3034	4	and	0	hut		
3034	5	worn	0	hut		
3034	6	,	0	hut		
3034	7	but	0	hut		
3034	8	clear	0	hut		
3034	9	and	0	hut		
3034	10	alert	0	hut		
3034	11	,	0	hut		
3034	12	his	0	hut		
3034	13	keen	0	hut		
3034	14	face	0	hut		
3034	15	bronzed	1	hut		
3034	16	by	0	hut		
3034	17	the	0	hut		
3034	18	sun	0	hut		
3034	19	and	0	hut		
3034	20	roughened	1	hut		
3034	21	by	0	hut		
3034	22	the	0	hut		
3034	23	wind	0	hut		
3034	24	.	0	hut		
3035	1	In	0	hut		
3035	2	his	0	hut		
3035	3	tweed	0	hut		
3035	4	suit	0	hut		
3035	5	and	0	hut		
3035	6	cloth	0	hut		
3035	7	cap	0	hut		
3035	8	he	0	hut		
3035	9	looked	0	hut		
3035	10	like	0	hut		
3035	11	any	0	hut		
3035	12	other	0	hut		
3035	13	tourist	1	hut		
3035	14	upon	0	hut		
3035	15	the	0	hut		
3035	16	moor	0	hut		
3035	17	,	0	hut		
3035	18	and	0	hut		
3035	19	he	0	hut		
3035	20	had	0	hut		
3035	21	contrived	1	hut		
3035	22	,	0	hut		
3035	23	with	0	hut		
3035	24	that	0	hut		
3035	25	cat-like	1	hut		
3035	26	love	0	hut		
3035	27	of	0	hut		
3035	28	personal	0	hut		
3035	29	cleanliness	1	hut		
3035	30	which	0	hut		
3035	31	was	0	hut		
3035	32	one	0	hut		
3035	33	of	0	hut		
3035	34	his	0	hut		
3035	35	characteristics	0	hut		
3035	36	,	0	hut		
3035	37	that	0	hut		
3035	38	his	0	hut		
3035	39	chin	1	hut		
3035	40	should	0	hut		
3035	41	be	0	hut		
3035	42	as	0	hut		
3035	43	smooth	1	hut		
3035	44	and	0	hut		
3035	45	his	0	hut		
3035	46	linen	0	hut		
3035	47	as	0	hut		
3035	48	perfect	0	hut		
3035	49	as	0	hut		
3035	50	if	0	hut		
3035	51	he	0	hut		
3035	52	were	0	hut		
3035	53	in	0	hut		
3035	54	Baker	0	hut		
3035	55	Street	0	hut		
3035	56	.	0	hut		
3036	1	``	0	hut		
3036	2	I	0	hut		
3036	3	never	0	hut		
3036	4	was	0	hut		
3036	5	more	0	hut		
3036	6	glad	0	hut		
3036	7	to	0	hut		
3036	8	see	0	hut		
3036	9	anyone	0	hut		
3036	10	in	0	hut		
3036	11	my	0	hut		
3036	12	life	0	hut		
3036	13	,	0	hut		
3036	14	''	0	hut		
3037	1	said	0	hut		
3037	2	I	0	hut	Watson	Physical
3037	3	,	0	hut		
3037	4	as	0	hut		
3037	5	I	0	hut	Watson	Physical
3037	6	wrung	0	hut		InMotion
3037	7	him	0	hut	Sherlock Holmes	Physical
3037	8	by	0	hut		
3037	9	the	0	hut		
3037	10	hand	0	hut		
3037	11	.	0	hut		
3038	1	``	0	hut		
3038	2	Or	0	hut		
3038	3	more	0	hut		
3038	4	astonished	0	hut		
3038	5	,	0	hut		
3038	6	eh	0	hut		
3038	7	?	0	hut		
3038	8	''	0	hut		
3039	1	``	0	hut		
3039	2	Well	0	hut		
3039	3	,	0	hut		
3039	4	I	0	hut		
3039	5	must	0	hut		
3039	6	confess	0	hut		
3039	7	to	0	hut		
3039	8	it	0	hut		
3039	9	.	0	hut		
3039	10	''	0	hut		
3040	1	``	0	hut		
3040	2	The	0	hut		
3040	3	surprise	0	hut		
3040	4	was	0	hut		
3040	5	not	0	hut		
3040	6	all	0	hut		
3040	7	on	0	hut		
3040	8	one	0	hut		
3040	9	side	0	hut		
3040	10	,	0	hut		
3040	11	I	0	hut		
3040	12	assure	0	hut		
3040	13	you	0	hut		
3040	14	.	0	hut		
3041	1	I	0	hut		
3041	2	had	0	hut		
3041	3	no	0	hut		
3041	4	idea	0	hut		
3041	5	that	0	hut		
3041	6	you	0	hut		
3041	7	had	0	hut		
3041	8	found	0	hut		
3041	9	my	0	hut		
3041	10	occasional	0	hut		
3041	11	retreat	1	hut		
3041	12	,	0	hut		
3041	13	still	0	hut		
3041	14	less	0	hut		
3041	15	that	0	hut		
3041	16	you	0	hut		
3041	17	were	0	hut		
3041	18	inside	0	hut		
3041	19	it	0	hut		
3041	20	,	0	hut		
3041	21	until	0	hut		
3041	22	I	0	hut		
3041	23	was	0	hut		
3041	24	within	0	hut		
3041	25	twenty	0	hut		
3041	26	paces	1	hut		
3041	27	of	0	hut		
3041	28	the	0	hut		
3041	29	door	0	hut		
3041	30	.	0	hut		
3041	31	''	0	hut		
3042	1	``	0	hut		
3042	2	My	0	hut		
3042	3	footprint	0	hut		
3042	4	,	0	hut		
3042	5	I	0	hut		
3042	6	presume	0	hut		
3042	7	?	0	hut		
3042	8	''	0	hut		
3043	1	``	0	hut		
3043	2	No	0	hut		
3043	3	,	0	hut		
3043	4	Watson	0	hut		
3043	5	;	0	hut		
3043	6	I	0	hut		
3043	7	fear	0	hut		
3043	8	that	0	hut		
3043	9	I	0	hut		
3043	10	could	0	hut		
3043	11	not	0	hut		
3043	12	undertake	0	hut		
3043	13	to	0	hut		
3043	14	recognize	0	hut		
3043	15	your	0	hut		
3043	16	footprint	0	hut		
3043	17	amid	0	hut		
3043	18	all	0	hut		
3043	19	the	0	hut		
3043	20	footprints	0	hut		
3043	21	of	0	hut		
3043	22	the	0	hut		
3043	23	world	0	hut		
3043	24	.	0	hut		
3044	1	If	0	hut		
3044	2	you	0	hut		
3044	3	seriously	0	hut		
3044	4	desire	0	hut		
3044	5	to	0	hut		
3044	6	deceive	0	hut		
3044	7	me	0	hut		
3044	8	you	0	hut		
3044	9	must	0	hut		
3044	10	change	0	hut		
3044	11	your	0	hut		
3044	12	tobacconist	1	hut		
3044	13	;	0	hut		
3044	14	for	0	hut		
3044	15	when	0	hut		
3044	16	I	0	hut		
3044	17	see	0	hut		
3044	18	the	0	hut		
3044	19	stub	1	hut		
3044	20	of	0	hut		
3044	21	a	0	hut		
3044	22	cigarette	0	hut		
3044	23	marked	0	hut		
3044	24	Bradley	0	hut		
3044	25	,	0	hut		
3044	26	Oxford	0	hut		
3044	27	Street	0	hut		
3044	28	,	0	hut		
3044	29	I	0	hut		
3044	30	know	0	hut		
3044	31	that	0	hut		
3044	32	my	0	hut		
3044	33	friend	0	hut		
3044	34	Watson	0	hut		
3044	35	is	0	hut		
3044	36	in	0	hut		
3044	37	the	0	hut		
3044	38	neighbourhood	0	hut		
3044	39	.	0	hut		
3045	1	You	0	hut		
3045	2	will	0	hut		
3045	3	see	0	hut		
3045	4	it	0	hut		
3045	5	there	0	hut		
3045	6	beside	0	hut		
3045	7	the	0	hut		
3045	8	path	0	hut		
3045	9	.	0	hut		
3046	1	You	0	hut		
3046	2	threw	0	hut		
3046	3	it	0	hut		
3046	4	down	0	hut		
3046	5	,	0	hut		
3046	6	no	0	hut		
3046	7	doubt	0	hut		
3046	8	,	0	hut		
3046	9	at	0	hut		
3046	10	that	0	hut		
3046	11	supreme	0	hut		
3046	12	moment	0	hut		
3046	13	when	0	hut		
3046	14	you	0	hut		
3046	15	charged	1	hut		
3046	16	into	0	hut		
3046	17	the	0	hut		
3046	18	empty	0	hut		
3046	19	hut	0	hut		
3046	20	.	0	hut		
3046	21	''	0	hut		
3047	1	``	0	hut		
3047	2	Exactly	0	hut		
3047	3	.	0	hut		
3047	4	''	0	hut		
3048	1	``	0	hut		
3048	2	I	0	hut		
3048	3	thought	0	hut		
3048	4	as	0	hut		
3048	5	much	0	hut		
3048	6	--	0	hut		
3048	7	and	0	hut		
3048	8	knowing	0	hut		
3048	9	your	0	hut		
3048	10	admirable	0	hut		
3048	11	tenacity	1	hut		
3048	12	I	0	hut		
3048	13	was	0	hut		
3048	14	convinced	0	hut		
3048	15	that	0	hut		
3048	16	you	0	hut		
3048	17	were	0	hut		
3048	18	sitting	0	hut		
3048	19	in	0	hut		
3048	20	ambush	0	hut		
3048	21	,	0	hut		
3048	22	a	0	hut		
3048	23	weapon	0	hut		
3048	24	within	0	hut		
3048	25	reach	0	hut		
3048	26	,	0	hut		
3048	27	waiting	0	hut		
3048	28	for	0	hut		
3048	29	the	0	hut		
3048	30	tenant	0	hut		
3048	31	to	0	hut		
3048	32	return	0	hut		
3048	33	.	0	hut		
3049	1	So	0	hut		
3049	2	you	0	hut		
3049	3	actually	0	hut		
3049	4	thought	0	hut		
3049	5	that	0	hut		
3049	6	I	0	hut		
3049	7	was	0	hut		
3049	8	the	0	hut		
3049	9	criminal	0	hut		
3049	10	?	0	hut		
3049	11	''	0	hut		
3050	1	``	0	hut		
3050	2	I	0	hut		
3050	3	did	0	hut		
3050	4	not	0	hut		
3050	5	know	0	hut		
3050	6	who	0	hut		
3050	7	you	0	hut		
3050	8	were	0	hut		
3050	9	,	0	hut		
3050	10	but	0	hut		
3050	11	I	0	hut		
3050	12	was	0	hut		
3050	13	determined	0	hut		
3050	14	to	0	hut		
3050	15	find	0	hut		
3050	16	out	0	hut		
3050	17	.	0	hut		
3050	18	''	0	hut		
3051	1	``	0	hut		
3051	2	Excellent	0	hut		
3051	3	,	0	hut		
3051	4	Watson	0	hut		
3051	5	!	0	hut		
3052	1	And	0	hut		
3052	2	how	0	hut		
3052	3	did	0	hut		
3052	4	you	0	hut		
3052	5	localize	1	hut		
3052	6	me	0	hut		
3052	7	?	0	hut		
3053	1	You	0	hut		
3053	2	saw	0	hut		
3053	3	me	0	hut		
3053	4	,	0	hut		
3053	5	perhaps	0	hut		
3053	6	,	0	hut		
3053	7	on	0	hut		
3053	8	the	0	hut		
3053	9	night	0	hut		
3053	10	of	0	hut		
3053	11	the	0	hut		
3053	12	convict	0	hut		
3053	13	hunt	0	hut		
3053	14	,	0	hut		
3053	15	when	0	hut		
3053	16	I	0	hut		
3053	17	was	0	hut		
3053	18	so	0	hut		
3053	19	imprudent	0	hut		
3053	20	as	0	hut		
3053	21	to	0	hut		
3053	22	allow	0	hut		
3053	23	the	0	hut		
3053	24	moon	0	hut		
3053	25	to	0	hut		
3053	26	rise	0	hut		
3053	27	behind	0	hut		
3053	28	me	0	hut		
3053	29	?	0	hut		
3053	30	''	0	hut		
3054	1	``	0	hut		
3054	2	Yes	0	hut		
3054	3	,	0	hut		
3054	4	I	0	hut		
3054	5	saw	0	hut		
3054	6	you	0	hut		
3054	7	then	0	hut		
3054	8	.	0	hut		
3054	9	''	0	hut		
3055	1	``	0	hut		
3055	2	And	0	hut		
3055	3	have	0	hut		
3055	4	no	0	hut		
3055	5	doubt	0	hut		
3055	6	searched	0	hut		
3055	7	all	0	hut		
3055	8	the	0	hut		
3055	9	huts	0	hut		
3055	10	until	0	hut		
3055	11	you	0	hut		
3055	12	came	0	hut		
3055	13	to	0	hut		
3055	14	this	0	hut		
3055	15	one	0	hut		
3055	16	?	0	hut		
3055	17	''	0	hut		
3056	1	``	0	hut		
3056	2	No	0	hut		
3056	3	,	0	hut		
3056	4	your	0	hut		
3056	5	boy	0	hut		
3056	6	had	0	hut		
3056	7	been	0	hut		
3056	8	observed	0	hut		
3056	9	,	0	hut		
3056	10	and	0	hut		
3056	11	that	0	hut		
3056	12	gave	0	hut		
3056	13	me	0	hut		
3056	14	a	0	hut		
3056	15	guide	0	hut		
3056	16	where	0	hut		
3056	17	to	0	hut		
3056	18	look	0	hut		
3056	19	.	0	hut		
3056	20	''	0	hut		
3057	1	``	0	hut		
3057	2	The	0	hut		
3057	3	old	0	hut		
3057	4	gentleman	0	hut		
3057	5	with	0	hut		
3057	6	the	0	hut		
3057	7	telescope	0	hut		
3057	8	,	0	hut		
3057	9	no	0	hut		
3057	10	doubt	0	hut		
3057	11	.	0	hut		
3058	1	I	0	hut		
3058	2	could	0	hut		
3058	3	not	0	hut		
3058	4	make	0	hut		
3058	5	it	0	hut		
3058	6	out	0	hut		
3058	7	when	0	hut		
3058	8	first	0	hut		
3058	9	I	0	hut		
3058	10	saw	0	hut		
3058	11	the	0	hut		
3058	12	light	0	hut		
3058	13	flashing	1	hut		
3058	14	upon	0	hut		
3058	15	the	0	hut		
3058	16	lens	0	hut		
3058	17	.	0	hut		
3058	18	''	0	hut		
3059	1	He	0	hut	Sherlock Holmes	Physical
3059	2	rose	0	hut		InMotion
3059	3	and	0	hut		
3059	4	peeped	0	hut		NoMotion
3059	5	into	0	hut		
3059	6	the	0	hut		
3059	7	hut	0	hut		
3059	8	.	0	hut		
3060	1	``	0	hut		
3060	2	Ha	0	hut		
3060	3	,	0	hut		
3060	4	I	0	hut		
3060	5	see	0	hut		
3060	6	that	0	hut		
3060	7	Cartwright	0	hut		
3060	8	has	0	hut		
3060	9	brought	0	hut		
3060	10	up	0	hut		
3060	11	some	0	hut		
3060	12	supplies	1	hut		
3060	13	.	0	hut		
3061	1	What	0	hut		
3061	2	's	0	hut		
3061	3	this	0	hut		
3061	4	paper	0	hut		
3061	5	?	0	hut		
3062	1	So	0	hut		
3062	2	you	0	hut		
3062	3	have	0	hut		
3062	4	been	0	hut		
3062	5	to	0	hut		
3062	6	Coombe	0	hut		
3062	7	Tracey	0	hut		
3062	8	,	0	hut		
3062	9	have	0	hut		
3062	10	you	0	hut		
3062	11	?	0	hut		
3062	12	''	0	hut		
3063	1	``	0	hut		
3063	2	Yes	0	hut		
3063	3	.	0	hut		
3063	4	''	0	hut		
3064	1	``	0	hut		
3064	2	To	0	hut		
3064	3	see	0	hut		
3064	4	Mrs.	0	hut		
3064	5	Laura	0	hut		
3064	6	Lyons	0	hut		
3064	7	?	0	hut		
3064	8	''	0	hut		
3065	1	``	0	hut		
3065	2	Exactly	0	hut		
3065	3	.	0	hut		
3065	4	''	0	hut		
3066	1	``	0	hut		
3066	2	Well	0	hut		
3066	3	done	0	hut		
3066	4	!	0	hut		
3067	1	Our	0	hut		
3067	2	researches	0	hut		
3067	3	have	0	hut		
3067	4	evidently	0	hut		
3067	5	been	0	hut		
3067	6	running	0	hut		
3067	7	on	0	hut		
3067	8	parallel	1	hut		
3067	9	lines	0	hut		
3067	10	,	0	hut		
3067	11	and	0	hut		
3067	12	when	0	hut		
3067	13	we	0	hut		
3067	14	unite	0	hut		
3067	15	our	0	hut		
3067	16	results	0	hut		
3067	17	I	0	hut		
3067	18	expect	0	hut		
3067	19	we	0	hut		
3067	20	shall	0	hut		
3067	21	have	0	hut		
3067	22	a	0	hut		
3067	23	fairly	0	hut		
3067	24	full	0	hut		
3067	25	knowledge	0	hut		
3067	26	of	0	hut		
3067	27	the	0	hut		
3067	28	case	0	hut		
3067	29	.	0	hut		
3067	30	''	0	hut		
3068	1	``	0	hut		
3068	2	Well	0	hut		
3068	3	,	0	hut		
3068	4	I	0	hut		
3068	5	am	0	hut		
3068	6	glad	0	hut		
3068	7	from	0	hut		
3068	8	my	0	hut		
3068	9	heart	0	hut		
3068	10	that	0	hut		
3068	11	you	0	hut		
3068	12	are	0	hut		
3068	13	here	0	hut		
3068	14	,	0	hut		
3068	15	for	0	hut		
3068	16	indeed	0	hut		
3068	17	the	0	hut		
3068	18	responsibility	0	hut		
3068	19	and	0	hut		
3068	20	the	0	hut		
3068	21	mystery	0	hut		
3068	22	were	0	hut		
3068	23	both	0	hut		
3068	24	becoming	0	hut		
3068	25	too	0	hut		
3068	26	much	0	hut		
3068	27	for	0	hut		
3068	28	my	0	hut		
3068	29	nerves	0	hut		
3068	30	.	0	hut		
3069	1	But	0	hut		
3069	2	how	0	hut		
3069	3	in	0	hut		
3069	4	the	0	hut		
3069	5	name	0	hut		
3069	6	of	0	hut		
3069	7	wonder	0	hut		
3069	8	did	0	hut		
3069	9	you	0	hut		
3069	10	come	0	hut		
3069	11	here	0	hut		
3069	12	,	0	hut		
3069	13	and	0	hut		
3069	14	what	0	hut		
3069	15	have	0	hut		
3069	16	you	0	hut		
3069	17	been	0	hut		
3069	18	doing	0	hut		
3069	19	?	0	hut		
3070	1	I	0	hut		
3070	2	thought	0	hut		
3070	3	that	0	hut		
3070	4	you	0	hut		
3070	5	were	0	hut		
3070	6	in	0	hut		
3070	7	Baker	0	hut		
3070	8	Street	0	hut		
3070	9	working	0	hut		
3070	10	out	0	hut		
3070	11	that	0	hut		
3070	12	case	0	hut		
3070	13	of	0	hut		
3070	14	blackmailing	0	hut		
3070	15	.	0	hut		
3070	16	''	0	hut		
3071	1	``	0	hut		
3071	2	That	0	hut		
3071	3	was	0	hut		
3071	4	what	0	hut		
3071	5	I	0	hut		
3071	6	wished	0	hut		
3071	7	you	0	hut		
3071	8	to	0	hut		
3071	9	think	0	hut		
3071	10	.	0	hut		
3071	11	''	0	hut		
3072	1	``	0	hut		
3072	2	Then	0	hut		
3072	3	you	0	hut		
3072	4	use	0	hut		
3072	5	me	0	hut		
3072	6	,	0	hut		
3072	7	and	0	hut		
3072	8	yet	0	hut		
3072	9	do	0	hut		
3072	10	not	0	hut		
3072	11	trust	0	hut		
3072	12	me	0	hut		
3072	13	!	0	hut		
3072	14	''	0	hut		
3073	1	I	0	hut	Watson	Physical
